,paper,doi,research_field_label
3746,http://orkg.org/orkg/resource/R31220,10.1016/j.japwor.2014.07.003,Science
3747,http://orkg.org/orkg/resource/R31224,10.2139/ssrn.2049330,Science
3748,http://orkg.org/orkg/resource/R31228,10.2139/ssrn.2558905,Science
3749,http://orkg.org/orkg/resource/R31231,10.5089/9781484330647.001,Science
3750,http://orkg.org/orkg/resource/R31234,10.1142/9789814425551_fmatter,Science
3751,http://orkg.org/orkg/resource/R31238,10.1596/1813-9450-6210,Science
3752,http://orkg.org/orkg/resource/R31241,10.1142/s1793993315500131,Science
3753,http://orkg.org/orkg/resource/R31244,10.1596/1813-9450-7104,Science
3754,http://orkg.org/orkg/resource/R31247,10.1111/1475-4932.12245,Science
3755,http://orkg.org/orkg/resource/R31279,10.4337/9781783477708.00011,Science
3756,http://orkg.org/orkg/resource/R31283,10.1109/dicta.2010.52,Science
3757,http://orkg.org/orkg/resource/R31285,10.1109/icnc.2010.5583642,Science
3758,http://orkg.org/orkg/resource/R31287,10.1109/iscit.2010.5664923,Science
3759,http://orkg.org/orkg/resource/R31289,10.1109/tip.2012.2235848,Science
3760,http://orkg.org/orkg/resource/R31291,10.1109/tifs.2010.2054081,Science
3761,http://orkg.org/orkg/resource/R31293,10.1109/tsmca.2009.2033031,Science
3762,http://orkg.org/orkg/resource/R31295,10.1109/icsmc.2012.6377834,Science
3763,http://orkg.org/orkg/resource/R31297,10.1109/iecon.2011.6120016,Science
3764,http://orkg.org/orkg/resource/R31304,10.1109/sbrn.2002.1181426,Science
3765,http://orkg.org/orkg/resource/R31309,10.1016/j.conengprac.2004.04.013,Science
3766,http://orkg.org/orkg/resource/R31313,10.1016/j.cep.2004.08.010,Science
3767,http://orkg.org/orkg/resource/R31315,10.1016/j.engappai.2006.06.017,Science
3768,http://orkg.org/orkg/resource/R31320,10.1016/j.compchemeng.2012.01.003,Science
3769,http://orkg.org/orkg/resource/R31323,10.1016/s0954-1810(99)00018-7,Science
3770,http://orkg.org/orkg/resource/R31326,10.1016/j.engappai.2009.11.003,Science
3771,http://orkg.org/orkg/resource/R31332,10.1016/s0255-2701(99)00059-8,Science
3772,http://orkg.org/orkg/resource/R31336,10.1205/026387601316971361,Science
3773,http://orkg.org/orkg/resource/R31340,10.1016/s0255-2701(03)00103-x,Science
3774,http://orkg.org/orkg/resource/R31345,10.1021/ie800076s,Science
3775,http://orkg.org/orkg/resource/R31353,10.1016/s0959-1524(99)00014-1,Science
3776,http://orkg.org/orkg/resource/R31357,10.1016/s0098-1354(00)00489-0,Science
3777,http://orkg.org/orkg/resource/R31360,10.1016/s0922-338x(98)80015-9,Science
3778,http://orkg.org/orkg/resource/R31364,10.1002/jctb.1864,Science
3779,http://orkg.org/orkg/resource/R31368,10.1002/9783527620852.ch7,Science
3780,http://orkg.org/orkg/resource/R31372,10.1016/s0141-0229(01)00297-6,Science
3781,http://orkg.org/orkg/resource/R31376,10.1016/s0920-5861(03)00011-7,Science
3782,http://orkg.org/orkg/resource/R31381,10.1016/j.compchemeng.2004.11.004,Science
3783,http://orkg.org/orkg/resource/R31385,10.1016/s0098-1354(00)00526-3,Science
3784,http://orkg.org/orkg/resource/R31388,10.1016/s1385-8947(98)00069-2,Science
3785,http://orkg.org/orkg/resource/R31393,10.1016/s0098-1354(98)00275-0,Science
3786,http://orkg.org/orkg/resource/R31396,10.1016/s0098-1354(01)00719-0,Science
3787,http://orkg.org/orkg/resource/R31399,10.1016/s0098-1354(99)80109-4,Science
3788,http://orkg.org/orkg/resource/R31403,10.1016/s0098-1354(98)00104-5,Science
3789,http://orkg.org/orkg/resource/R31406,10.1016/s0925-2312(01)00621-x,Science
3790,http://orkg.org/orkg/resource/R31410,10.1016/s0893-6080(99)00037-4,Science
3791,http://orkg.org/orkg/resource/R31413,10.1109/icnn.1997.611647,Science
3792,http://orkg.org/orkg/resource/R31416,10.1016/j.cep.2010.02.012,Science
3793,http://orkg.org/orkg/resource/R31421,10.1016/j.compchemeng.2006.02.001,Science
3794,http://orkg.org/orkg/resource/R31426,10.1016/0922-338x(96)85142-7,Science
3795,http://orkg.org/orkg/resource/R31430,10.1016/0923-0467(96)03015-1,Science
3796,http://orkg.org/orkg/resource/R31434,10.1016/s0959-1524(00)00065-2,Science
3797,http://orkg.org/orkg/resource/R31439,10.1016/s0255-2701(01)00111-8,Science
3798,http://orkg.org/orkg/resource/R31443,10.1007/s00449-003-0317-1,Science
3799,http://orkg.org/orkg/resource/R31449,10.1016/s0003-2670(98)00359-6,Science
3800,http://orkg.org/orkg/resource/R31453,10.1016/s1359-4311(02)00155-2,Science
3801,http://orkg.org/orkg/resource/R31456,10.1080/18811248.2002.9715310,Science
3802,http://orkg.org/orkg/resource/R31464,10.1016/s0140-6701(04)91738-9,Science
3803,http://orkg.org/orkg/resource/R31468,10.1016/j.cep.2004.08.007,Science
3804,http://orkg.org/orkg/resource/R31472,10.1016/s0021-9673(00)00793-7,Science
3805,http://orkg.org/orkg/resource/R31476,10.1016/s0301-7516(97)00063-x,Science
3806,http://orkg.org/orkg/resource/R31481,10.1016/s0140-6701(00)90972-x,Science
3807,http://orkg.org/orkg/resource/R31484,10.1016/s0140-6701(06)00007-5,Science
3808,http://orkg.org/orkg/resource/R31489,10.1016/j.ces.2007.11.030,Science
3809,http://orkg.org/orkg/resource/R31493,10.1016/s0098-1354(02)00152-7,Science
3810,http://orkg.org/orkg/resource/R31497,10.1016/s0167-7799(98)01299-2,Science
3811,http://orkg.org/orkg/resource/R31503,10.1016/s1003-9953(06)60031-5,Science
3812,http://orkg.org/orkg/resource/R31507,10.1016/j.fbp.2010.08.001,Science
3813,http://orkg.org/orkg/resource/R31511,10.1016/0098-1354(96)00248-7,Science
3814,http://orkg.org/orkg/resource/R31515,10.1016/j.engappai.2012.08.004,Science
3815,http://orkg.org/orkg/resource/R31519,10.1205/096030803322088279,Science
3816,http://orkg.org/orkg/resource/R31524,10.1021/ie3000166,Science
3817,http://orkg.org/orkg/resource/R31528,10.1016/s0954-1810(00)00022-4,Science
3818,http://orkg.org/orkg/resource/R31532,10.1016/j.ijheatmasstransfer.2008.02.026,Science
3819,http://orkg.org/orkg/resource/R31536,10.1205/096030897531649,Science
3820,http://orkg.org/orkg/resource/R31541,10.1016/0098-1354(95)87113-6,Science
3821,http://orkg.org/orkg/resource/R31547,10.1016/j.jhazmat.2010.06.054,Science
3822,http://orkg.org/orkg/resource/R31552,10.1016/j.conengprac.2005.12.005,Science
3823,http://orkg.org/orkg/resource/R31556,10.1016/s1369-703x(99)00015-7,Science
3824,http://orkg.org/orkg/resource/R31562,10.1016/s0950-7051(99)00040-4,Science
3825,http://orkg.org/orkg/resource/R31567,10.1016/j.eswa.2007.08.105,Science
3826,http://orkg.org/orkg/resource/R31573,10.1016/j.icheatmasstransfer.2012.10.011,Science
3827,http://orkg.org/orkg/resource/R31578,10.1016/j.ces.2007.09.001,Science
3828,http://orkg.org/orkg/resource/R31580,10.1002/apj.97,Science
3829,http://orkg.org/orkg/resource/R31586,10.1016/j.compchemeng.2004.07.034,Science
3830,http://orkg.org/orkg/resource/R31593,10.1016/s1004-9541(10)60278-9,Science
3831,http://orkg.org/orkg/resource/R31597,10.1016/j.engappai.2006.11.009,Science
3832,http://orkg.org/orkg/resource/R31599,10.1002/aic.12660,Science
3833,http://orkg.org/orkg/resource/R31602,10.1109/is.2004.1344854,Science
3834,http://orkg.org/orkg/resource/R31604,10.1016/j.conengprac.2003.11.002,Science
3835,http://orkg.org/orkg/resource/R31608,10.1016/j.colsurfa.2011.08.051,Science
3836,http://orkg.org/orkg/resource/R31616,10.1016/s0924-0136(01)00901-3,Science
3837,http://orkg.org/orkg/resource/R31621,10.1016/s0140-6701(02)85299-7,Science
3838,http://orkg.org/orkg/resource/R31624,10.1016/s0255-2701(03)00109-0,Science
3839,http://orkg.org/orkg/resource/R31626,10.1002/cjce.5450850616,Science
3840,http://orkg.org/orkg/resource/R31630,10.1016/s0098-1354(96)00336-5,Science
3841,http://orkg.org/orkg/resource/R31634,10.1016/s0260-8774(01)00063-2,Science
3842,http://orkg.org/orkg/resource/R31638,10.1021/ie1015377,Science
3843,http://orkg.org/orkg/resource/R31643,10.1016/j.biortech.2011.10.006,Science
3844,http://orkg.org/orkg/resource/R31648,10.1016/j.ijthermalsci.2009.06.007,Science
3845,http://orkg.org/orkg/resource/R31653,10.1016/s0959-1524(99)00052-9,Science
3846,http://orkg.org/orkg/resource/R31658,10.1016/j.mineng.2004.08.013,Science
3847,http://orkg.org/orkg/resource/R31662,10.1016/s1004-9541(11)60169-9,Science
3848,http://orkg.org/orkg/resource/R31667,10.1016/s0098-1354(02)00092-3,Science
3849,http://orkg.org/orkg/resource/R31677,10.1145/347090.347110,Science
3850,http://orkg.org/orkg/resource/R31681,10.5860/choice.40-4495,Science
3851,http://orkg.org/orkg/resource/R31683,10.1109/tpami.2004.1262340,Science
3852,http://orkg.org/orkg/resource/R31685,10.1145/1015330.1015349,Science
3853,http://orkg.org/orkg/resource/R31687,10.1109/icdm.2005.33,Science
3854,http://orkg.org/orkg/resource/R31691,10.1109/32.988711,Science
3855,http://orkg.org/orkg/resource/R31693,10.1023/b:emse.0000027778.69251.1f,Science
3856,http://orkg.org/orkg/resource/R31695,10.1109/reser.2011.12,Science
3857,http://orkg.org/orkg/resource/R31697,10.1109/reser.2011.8,Science
3858,http://orkg.org/orkg/resource/R31699,10.1109/reser.2011.11,Science
3859,http://orkg.org/orkg/resource/R31701,10.1109/reser.2011.10,Science
3860,http://orkg.org/orkg/resource/R31703,10.1007/s11390-009-9222-7,Science
3861,http://orkg.org/orkg/resource/R31705,10.1109/esem.2009.5316015,Science
3862,http://orkg.org/orkg/resource/R31707,10.1007/978-3-642-35267-6_18,Science
3863,http://orkg.org/orkg/resource/R31709,10.1145/1287624.1287680,Science
3864,http://orkg.org/orkg/resource/R31711,10.1109/wcre.2009.31,Science
3865,http://orkg.org/orkg/resource/R31713,10.1109/metric.2003.1232454,Science
3866,http://orkg.org/orkg/resource/R31715,10.1109/sies.2011.5953682,Science
3867,http://orkg.org/orkg/resource/R31717,10.1007/978-3-540-31869-9_2,Science
3868,http://orkg.org/orkg/resource/R31719,10.1145/2181037.2181074,Science
3869,http://orkg.org/orkg/resource/R31721,10.1109/tse.2004.99,Science
3870,http://orkg.org/orkg/resource/R31723,10.1109/rcis.2011.6006827,Science
3871,http://orkg.org/orkg/resource/R31727,10.1016/j.foodcont.2006.07.005,Science
3872,http://orkg.org/orkg/resource/R31731,10.5803/jsfm.23.237,Science
3873,http://orkg.org/orkg/resource/R31749,10.5803/jsfm.22.59,Science
3874,http://orkg.org/orkg/resource/R31755,10.12935/jvma1951.57.595,Science
3875,http://orkg.org/orkg/resource/R31757,10.12935/jvma1951.57.455,Science
3876,http://orkg.org/orkg/resource/R31759,10.12935/jvma1951.56.401,Science
3877,http://orkg.org/orkg/resource/R31761,10.12935/jvma1951.56.103,Science
3878,http://orkg.org/orkg/resource/R31763,10.12935/jvma1951.55.447,Science
3879,http://orkg.org/orkg/resource/R31766,10.1108/nfs.2002.01732cab.008,Science
3880,http://orkg.org/orkg/resource/R31771,10.1111/1755-0998.12426,Science
3881,http://orkg.org/orkg/resource/R31773,10.1007/bf00015069,Science
3882,http://orkg.org/orkg/resource/R31776,10.1371/journal.pone.0086049,Science
3883,http://orkg.org/orkg/resource/R31781,10.1016/j.plantsci.2007.09.012,Science
3884,http://orkg.org/orkg/resource/R31787,10.1104/pp.90.1.37,Science
3885,http://orkg.org/orkg/resource/R31790,10.1007/bf02941103,Science
3886,http://orkg.org/orkg/resource/R31793,10.1002/9780470650158.ch3,Science
3887,http://orkg.org/orkg/resource/R31796,10.1016/j.ab.2008.01.001,Science
3888,http://orkg.org/orkg/resource/R31801,10.1046/j.1365-313x.1997.12061447.x,Science
3889,http://orkg.org/orkg/resource/R31804,10.1105/tpc.13.8.1919,Science
3890,http://orkg.org/orkg/resource/R31807,10.1007/bf02704712,Science
3891,http://orkg.org/orkg/resource/R31819,10.1002/bbb.137,Science
3892,http://orkg.org/orkg/resource/R31822,10.1021/ef101184e,Science
3893,http://orkg.org/orkg/resource/R31825,10.1016/j.energy.2012.10.004,Science
3894,http://orkg.org/orkg/resource/R31829,10.1016/j.egypro.2009.01.080,Science
3895,http://orkg.org/orkg/resource/R31837,10.3403/00046844u,Science
3896,http://orkg.org/orkg/resource/R31841,10.1016/j.biombioe.2011.04.037,Science
3897,http://orkg.org/orkg/resource/R31849,10.1016/j.energy.2011.07.024,Science
3898,http://orkg.org/orkg/resource/R31853,10.31274/etd-180810-835,Science
3899,http://orkg.org/orkg/resource/R31857,10.1016/s0961-9534(02)00037-5,Science
3900,http://orkg.org/orkg/resource/R31862,10.1016/j.biombioe.2010.07.018,Science
3901,http://orkg.org/orkg/resource/R31865,10.1016/j.enconman.2013.02.001,Science
3902,http://orkg.org/orkg/resource/R31867,10.1016/j.enconman.2009.01.008,Science
3903,http://orkg.org/orkg/resource/R31881,10.1039/c2ee21750c,Science
3904,http://orkg.org/orkg/resource/R31887,10.1016/j.ijggc.2013.01.051,Science
3905,http://orkg.org/orkg/resource/R31904,10.1021/ie50633a006,Science
3906,http://orkg.org/orkg/resource/R31908,10.1002/bbb.126,Science
3907,http://orkg.org/orkg/resource/R31912,10.1016/j.enpol.2011.02.053,Science
3908,http://orkg.org/orkg/resource/R31921,10.1021/ie071224u,Science
3909,http://orkg.org/orkg/resource/R31923,10.2172/908301,Science
3910,http://orkg.org/orkg/resource/R31929,10.1021/ef302003f,Science
3911,http://orkg.org/orkg/resource/R31938,10.1016/j.energy.2004.01.002,Science
3912,http://orkg.org/orkg/resource/R31995,10.1021/es8002074,Science
3913,http://orkg.org/orkg/resource/R32006,10.1016/j.fuel.2012.09.038,Science
3914,http://orkg.org/orkg/resource/R32018,10.1016/j.enpol.2008.04.032,Science
3915,http://orkg.org/orkg/resource/R32023,10.1016/j.energy.2011.09.007,Science
3916,http://orkg.org/orkg/resource/R32031,10.1109/iccv.2013.116,Science
3917,http://orkg.org/orkg/resource/R32034,10.3115/1610075.1610094,Science
3918,http://orkg.org/orkg/resource/R32040,10.1145/1321440.1321498,Science
3919,http://orkg.org/orkg/resource/R32042,10.3115/1620754.1620795,Science
3920,http://orkg.org/orkg/resource/R32046,10.1145/1390334.1390441,Science
3921,http://orkg.org/orkg/resource/R32048,10.1016/j.csl.2005.05.005,Science
3922,http://orkg.org/orkg/resource/R32050,10.3115/1620754.1620842,Science
3923,http://orkg.org/orkg/resource/R32052,10.3115/1220175.1220187,Science
3924,http://orkg.org/orkg/resource/R32067,10.1109/robot.1993.292244,Science
3925,http://orkg.org/orkg/resource/R32073,10.1109/21.247881,Science
3926,http://orkg.org/orkg/resource/R32077,10.1109/isic.1994.367802,Science
3927,http://orkg.org/orkg/resource/R32081,10.1109/robot.1995.525284,Science
3928,http://orkg.org/orkg/resource/R32085,10.1109/robot.1997.620088,Science
3929,http://orkg.org/orkg/resource/R32091,10.1109/robot.1997.614257,Science
3930,http://orkg.org/orkg/resource/R32094,10.1016/s0305-0548(96)00061-5,Science
3931,http://orkg.org/orkg/resource/R32097,10.1007/bf01301703,Science
3932,http://orkg.org/orkg/resource/R32101,10.1109/cdc.1998.761992,Science
3933,http://orkg.org/orkg/resource/R32103,10.1007/bf01351397,Science
3934,http://orkg.org/orkg/resource/R32105,10.1080/002075400189545,Science
3935,http://orkg.org/orkg/resource/R32108,10.1108/eum0000000005712,Science
3936,http://orkg.org/orkg/resource/R32111,10.1109/3477.956045,Science
3937,http://orkg.org/orkg/resource/R32113,10.1109/icsmc.2001.972936,Science
3938,http://orkg.org/orkg/resource/R32117,10.1023/a:1019920324813,Science
3939,http://orkg.org/orkg/resource/R32120,10.1109/icsmc.2002.1176082,Science
3940,http://orkg.org/orkg/resource/R32123,10.1007/s00170-002-1464-2,Science
3941,http://orkg.org/orkg/resource/R32129,10.1016/s0924-0136(03)00194-8,Science
3942,http://orkg.org/orkg/resource/R32133,10.1080/0951192031000077870,Science
3943,http://orkg.org/orkg/resource/R32135,10.1109/robot.2004.1307544,Science
3944,http://orkg.org/orkg/resource/R32138,10.1109/tsmca.2003.820573,Science
3945,http://orkg.org/orkg/resource/R32142,10.1109/iccis.2004.1460673,Science
3946,http://orkg.org/orkg/resource/R32145,10.1016/j.engappai.2004.02.008,Science
3947,http://orkg.org/orkg/resource/R32147,10.1109/ramech.2004.1438072,Science
3948,http://orkg.org/orkg/resource/R32151,10.1007/s00170-003-1933-2,Science
3949,http://orkg.org/orkg/resource/R32153,10.1109/.2005.1467224,Science
3950,http://orkg.org/orkg/resource/R32156,10.1007/s00170-005-0045-6,Science
3951,http://orkg.org/orkg/resource/R32158,10.1016/j.rcim.2005.11.005,Science
3952,http://orkg.org/orkg/resource/R32160,10.1080/00207540500319229,Science
3953,http://orkg.org/orkg/resource/R32162,10.1007/s00170-005-2529-9,Science
3954,http://orkg.org/orkg/resource/R32165,10.1007/s00170-005-0223-6,Science
3955,http://orkg.org/orkg/resource/R32168,10.1109/icca.2007.4376652,Science
3956,http://orkg.org/orkg/resource/R32171,10.1080/00207540600559955,Science
3957,http://orkg.org/orkg/resource/R32173,10.1007/s10845-007-0037-5,Science
3958,http://orkg.org/orkg/resource/R32176,10.1080/00207540600632190,Science
3959,http://orkg.org/orkg/resource/R32178,10.1016/j.ejor.2007.02.055,Science
3960,http://orkg.org/orkg/resource/R32182,10.1109/nabic.2009.5393817,Science
3961,http://orkg.org/orkg/resource/R32185,10.3923/jas.2009.97.104,Science
3962,http://orkg.org/orkg/resource/R32187,10.1109/iccms.2010.379,Science
3963,http://orkg.org/orkg/resource/R32197,10.1080/10412905.2006.9699206,Science
3964,http://orkg.org/orkg/resource/R32203,10.1016/j.apsusc.2005.08.030,Science
3965,http://orkg.org/orkg/resource/R32210,10.1080/0972060x.2009.10643768,Science
3966,http://orkg.org/orkg/resource/R32215,10.1080/10412905.2010.9700386,Science
3967,http://orkg.org/orkg/resource/R32228,10.1007/s10298-010-0576-3,Science
3968,http://orkg.org/orkg/resource/R32233,10.1080/03601230500354774,Science
3969,http://orkg.org/orkg/resource/R32248,10.1016/s0031-9422(00)81692-1,Science
3970,http://orkg.org/orkg/resource/R32258,10.1080/10412905.2002.9699809,Science
3971,http://orkg.org/orkg/resource/R32268,10.1080/10412905.2006.9699096,Science
3972,http://orkg.org/orkg/resource/R32277,10.1142/s0218625x09012287,Science
3973,http://orkg.org/orkg/resource/R32286,10.2478/s11696-010-0051-5,Science
3974,http://orkg.org/orkg/resource/R32293,10.1590/s0102-695x2011005000114,Science
3975,http://orkg.org/orkg/resource/R32299,10.1016/0031-9422(88)83114-5,Science
3976,http://orkg.org/orkg/resource/R32324,10.1016/j.bse.2003.09.002,Science
3977,http://orkg.org/orkg/resource/R32330,10.1080/10412905.2008.9700061,Science
3978,http://orkg.org/orkg/resource/R32350,10.3390/molecules14041585,Science
3979,http://orkg.org/orkg/resource/R32361,10.1080/0972060x.2009.10643731,Science
3980,http://orkg.org/orkg/resource/R32377,10.1017/s0014479709990445,Science
3981,http://orkg.org/orkg/resource/R32385,10.1002/cbdv.201000054,Science
3982,http://orkg.org/orkg/resource/R32391,10.1016/j.crci.2009.09.008,Science
3983,http://orkg.org/orkg/resource/R32407,10.1080/10412905.2010.9700339,Science
3984,http://orkg.org/orkg/resource/R32422,10.5897/ajb10.2491,Science
3985,http://orkg.org/orkg/resource/R32427,10.1093/esr/19.2.199,Science
3986,http://orkg.org/orkg/resource/R32429,10.2307/146203,Science
3987,http://orkg.org/orkg/resource/R32433,10.1093/oep/53.3.434,Science
3988,http://orkg.org/orkg/resource/R32437,10.1080/03075079812331380462,Science
3989,http://orkg.org/orkg/resource/R32440,10.1016/s0272-7757(01)00004-8,Science
3990,http://orkg.org/orkg/resource/R32442,10.1016/j.econedurev.2009.08.001,Science
3991,http://orkg.org/orkg/resource/R32444,10.21114/rel.2005.01.02,Science
3992,http://orkg.org/orkg/resource/R32446,10.1080/0003684042000229532,Science
3993,http://orkg.org/orkg/resource/R32448,10.1016/j.econedurev.2006.10.005,Science
3994,http://orkg.org/orkg/resource/R32451,10.2307/2117714,Science
3995,http://orkg.org/orkg/resource/R32455,10.1111/1468-0335.t01-1-00296,Science
3996,http://orkg.org/orkg/resource/R32457,10.1111/j.1467-985x.2008.00578.x,Science
3997,http://orkg.org/orkg/resource/R32460,10.1016/0927-5371(95)80008-l,Science
3998,http://orkg.org/orkg/resource/R32462,10.1016/s0272-7757(99)00006-0,Science
3999,http://orkg.org/orkg/resource/R32465,10.1016/s0272-7757(99)00041-2,Science
4000,http://orkg.org/orkg/resource/R32469,10.1016/j.econedurev.2006.08.008,Science
4001,http://orkg.org/orkg/resource/R32473,10.1016/0272-7757(81)90028-5,Science
4002,http://orkg.org/orkg/resource/R32475,10.2139/ssrn.952708,Science
4003,http://orkg.org/orkg/resource/R32477,10.1016/s0272-7757(03)00043-8,Science
4004,http://orkg.org/orkg/resource/R32480,10.1080/00036840500427700,Science
4005,http://orkg.org/orkg/resource/R32484,10.1016/j.labeco.2003.11.005,Science
4006,http://orkg.org/orkg/resource/R32487,10.1016/0272-7757(93)90064-n,Science
4007,http://orkg.org/orkg/resource/R32489,10.1080/000368496327895,Science
4008,http://orkg.org/orkg/resource/R32494,10.2307/2112749,Science
4009,http://orkg.org/orkg/resource/R32499,10.1016/s0927-5371(03)00013-7,Science
4010,http://orkg.org/orkg/resource/R32502,10.1111/j.1465-7295.1995.tb01884.x,Science
4011,http://orkg.org/orkg/resource/R32508,10.1016/j.econedurev.2005.12.003,Science
4012,http://orkg.org/orkg/resource/R32513,10.1016/s0272-7757(96)00040-4,Science
4013,http://orkg.org/orkg/resource/R32515,10.1016/s0272-7757(99)00020-5,Science
4014,http://orkg.org/orkg/resource/R32517,10.1023/a:1002981301802,Science
4015,http://orkg.org/orkg/resource/R32519,10.1016/0272-7757(94)00054-a,Science
4016,http://orkg.org/orkg/resource/R32521,10.1016/0272-7757(81)90001-7,Science
4017,http://orkg.org/orkg/resource/R32524,10.2307/145865,Science
4018,http://orkg.org/orkg/resource/R32526,10.1086/261674,Science
4019,http://orkg.org/orkg/resource/R32529,10.1080/000368499323319,Science
4020,http://orkg.org/orkg/resource/R32532,10.26481/umaror.199605e,Science
4021,http://orkg.org/orkg/resource/R32535,10.1111/j.1468-232x.1991.tb00786.x,Science
4022,http://orkg.org/orkg/resource/R32537,10.2307/145998,Science
4023,http://orkg.org/orkg/resource/R32539,10.1016/s0272-7757(98)00029-6,Science
4024,http://orkg.org/orkg/resource/R32559,10.1080/10106040308542279,Science
4025,http://orkg.org/orkg/resource/R32562,10.1007/11428831_120,Science
4026,http://orkg.org/orkg/resource/R32568,10.1117/12.754019,Science
4027,http://orkg.org/orkg/resource/R32571,10.1109/fskd.2007.392,Science
4028,http://orkg.org/orkg/resource/R32573,10.14358/pers.73.1.79,Science
4029,http://orkg.org/orkg/resource/R32575,10.1117/12.792058,Science
4030,http://orkg.org/orkg/resource/R32578,10.3390/s8052959,Science
4031,http://orkg.org/orkg/resource/R32580,10.1117/12.805097,Science
4032,http://orkg.org/orkg/resource/R32583,10.1109/ICALIP.2008.4590172,Science
4033,http://orkg.org/orkg/resource/R32589,10.23919/OCEANS.2009.5422109,Science
4034,http://orkg.org/orkg/resource/R32591,10.1109/igarss.2009.5417426,Science
4035,http://orkg.org/orkg/resource/R32594,10.1117/12.832745,Science
4036,http://orkg.org/orkg/resource/R32597,10.1117/12.830245,Science
4037,http://orkg.org/orkg/resource/R32603,10.1016/j.jag.2008.07.001,Science
4038,http://orkg.org/orkg/resource/R32606,10.1007/978-3-642-12990-2_85,Science
4039,http://orkg.org/orkg/resource/R32608,10.1080/01431161.2010.512310,Science
4040,http://orkg.org/orkg/resource/R32610,10.1117/12.850886,Science
4041,http://orkg.org/orkg/resource/R32612,10.1109/cisp.2010.5647089,Science
4042,http://orkg.org/orkg/resource/R32614,10.1109/lgrs.2009.2031826,Science
4043,http://orkg.org/orkg/resource/R32619,10.1109/tgrs.2010.2046330,Science
4044,http://orkg.org/orkg/resource/R32621,10.1109/igarss.2011.6049172,Science
4045,http://orkg.org/orkg/resource/R32625,10.1117/12.885632,Science
4046,http://orkg.org/orkg/resource/R32628,10.1109/ICIG.2011.19,Science
4047,http://orkg.org/orkg/resource/R32630,10.1109/dicta.2011.91,Science
4048,http://orkg.org/orkg/resource/R32638,10.1109/TIP.2010.2099128,Science
4049,http://orkg.org/orkg/resource/R32640,10.1109/aipr.2011.6176352,Science
4050,http://orkg.org/orkg/resource/R32643,10.1109/oceans-spain.2011.6003596,Science
4051,http://orkg.org/orkg/resource/R32646,10.1109/m2rsm.2011.5697379,Science
4052,http://orkg.org/orkg/resource/R32649,10.1109/icsdm.2011.5969110,Science
4053,http://orkg.org/orkg/resource/R32651,10.1109/icig.2011.147,Science
4054,http://orkg.org/orkg/resource/R32653,10.1109/isidf.2011.6024201,Science
4055,http://orkg.org/orkg/resource/R32656,10.1109/cisp.2011.6100503,Science
4056,http://orkg.org/orkg/resource/R32658,10.1117/12.902059,Science
4057,http://orkg.org/orkg/resource/R32660,10.1109/LGRS.2011.2180695,Science
4058,http://orkg.org/orkg/resource/R32662,10.1016/j.neucom.2011.05.027,Science
4059,http://orkg.org/orkg/resource/R32665,10.4028/www.scientific.net/AMM.190-191.1099,Science
4060,http://orkg.org/orkg/resource/R32667,10.1007/978-3-642-31003-4_33,Science
4061,http://orkg.org/orkg/resource/R32672,10.1117/12.2000688,Science
4062,http://orkg.org/orkg/resource/R32674,10.2991/icmt-13.2013.209,Science
4063,http://orkg.org/orkg/resource/R32677,10.1117/12.2029791,Science
4064,http://orkg.org/orkg/resource/R32685,10.1117/12.2017762,Science
4065,http://orkg.org/orkg/resource/R32689,10.1117/12.2031115,Science
4066,http://orkg.org/orkg/resource/R32691,10.2991/icmt-13.2013.58,Science
4067,http://orkg.org/orkg/resource/R32694,10.5194/isprsarchives-xl-1-w1-233-2013,Science
4068,http://orkg.org/orkg/resource/R32697,10.1016/j.eswa.2014.03.033,Science
4069,http://orkg.org/orkg/resource/R32699,10.1016/j.isprsjprs.2013.12.011,Science
4070,http://orkg.org/orkg/resource/R32701,10.1109/PIC.2014.6972354,Science
4071,http://orkg.org/orkg/resource/R32704,10.1117/12.2067154,Science
4072,http://orkg.org/orkg/resource/R32709,10.1109/LGRS.2013.2272492,Science
4073,http://orkg.org/orkg/resource/R32712,10.1117/12.2069202,Science
4074,http://orkg.org/orkg/resource/R32714,10.1109/TGRS.2013.2282355,Science
4075,http://orkg.org/orkg/resource/R32716,10.1109/IWECA.2014.6845723,Science
4076,http://orkg.org/orkg/resource/R32718,10.14257/ijsip.2014.7.3.19,Science
4077,http://orkg.org/orkg/resource/R32720,10.1109/LGRS.2014.2319082,Science
4078,http://orkg.org/orkg/resource/R32723,10.1109/LGRS.2013.2273552,Science
4079,http://orkg.org/orkg/resource/R32726,10.1109/ICIP.2015.7351529,Science
4080,http://orkg.org/orkg/resource/R32729,10.1117/12.2194928,Science
4081,http://orkg.org/orkg/resource/R32731,10.1109/iscid.2015.248,Science
4082,http://orkg.org/orkg/resource/R32733,10.4028/www.scientific.net/AMM.713-715.2077,Science
4083,http://orkg.org/orkg/resource/R32737,10.1016/j.ijleo.2015.07.178,Science
4084,http://orkg.org/orkg/resource/R32739,10.1117/12.2199814,Science
4085,http://orkg.org/orkg/resource/R32741,10.22323/1.264.0029,Science
4086,http://orkg.org/orkg/resource/R32743,10.1117/12.2228219,Science
4087,http://orkg.org/orkg/resource/R32745,10.1117/12.2202960,Science
4088,http://orkg.org/orkg/resource/R32747,10.1109/iri.2015.28,Science
